seed,city,phase,policy_mode,n_episodes,throughput_mean,throughput_std,accept_rate_mean,accept_rate_std,latency_mean_mean,latency_mean_std,utilisation_mean,utilisation_std,actor_loss_mean,critic_loss_mean,entropy_mean
42,Kyoto_Small,eval_slack,CongestionAware,3,0.5893,0.0269,1.0000,0.0000,742.6072,64.5441,0.7591,0.0184,1.0004,0.0003,252.9689,34.0216,502.9892,82.1999,1061.4984,66.3375,0.8498,0.0840,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_normal,CongestionAware,3,0.4845,0.0252,1.0000,0.0000,753.1531,73.2942,0.7083,0.0219,1.0003,0.0001,221.1093,23.9225,551.6958,82.1788,1079.4857,39.2931,0.9434,0.0650,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_stress_light,CongestionAware,3,0.4510,0.0579,1.0000,0.0000,725.8351,19.8099,0.5649,0.0270,1.0003,0.0001,228.5875,56.7991,496.9586,56.7555,1069.6989,38.3056,0.9087,0.1292,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_stress_heavy,CongestionAware,3,0.3601,0.0278,1.0000,0.0000,801.3178,55.7813,0.4425,0.0040,1.0003,0.0001,235.8898,36.5098,637.6863,106.2275,1000.3120,84.8663,0.8567,0.0564,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_slack,TrafficFlow,3,0.5976,0.0116,1.0000,0.0000,792.9608,70.6780,0.7746,0.0153,1.0008,0.0008,202.4551,18.7287,550.0276,53.2057,1096.1466,56.6725,1.0000,0.0000,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_normal,TrafficFlow,3,0.4603,0.0381,1.0000,0.0000,782.8076,48.6404,0.6894,0.0447,1.0004,0.0003,254.5732,36.1465,541.4480,62.6370,1137.8618,91.0733,0.9013,0.0520,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_stress_light,TrafficFlow,3,0.4027,0.0246,1.0000,0.0000,820.0520,32.0197,0.5558,0.0140,1.0003,0.0001,228.9307,35.7310,647.7751,32.4474,1019.6460,61.8215,0.8749,0.0916,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_stress_heavy,TrafficFlow,3,0.3624,0.0206,1.0000,0.0000,840.5977,85.3723,0.4371,0.0098,1.0013,0.0012,204.3465,32.9609,625.0229,81.1170,1002.1780,197.0909,0.9317,0.0955,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_slack,TokenPassing,3,0.5967,0.0198,1.0000,0.0000,740.6814,80.9510,0.7731,0.0343,1.0006,0.0004,245.6287,35.1578,495.7798,15.5257,1096.8650,28.9582,0.9046,0.0994,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_normal,TokenPassing,3,0.5148,0.0331,1.0000,0.0000,738.0829,41.7926,0.6670,0.0209,1.0004,0.0001,225.5318,25.9069,506.7195,51.5149,1040.5988,33.6548,0.9275,0.0698,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_stress_light,TokenPassing,3,0.4270,0.0709,1.0000,0.0000,805.6919,70.5259,0.5575,0.0152,1.0002,0.0001,213.2232,13.8155,630.2975,83.3897,1129.1691,61.5412,0.9922,0.0110,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_stress_heavy,TokenPassing,3,0.3550,0.0164,1.0000,0.0000,877.8714,33.2780,0.4338,0.0097,1.0002,0.0001,226.5158,66.7266,681.3041,63.0338,1023.3601,128.9276,0.8155,0.1346,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_slack,PIBT,3,0.3656,0.0084,1.0000,0.0000,1237.0787,18.3526,0.8834,0.0056,1.0003,0.0002,264.2708,27.6789,998.5400,44.5670,1171.7010,23.0323,0.8895,0.0797,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_normal,PIBT,3,0.2980,0.0288,1.0000,0.0000,1111.0563,64.1343,0.7398,0.0084,1.0003,0.0000,305.5392,8.8763,875.0576,39.6076,1133.3955,60.4654,0.7414,0.0198,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_stress_light,PIBT,3,0.2759,0.0271,1.0000,0.0000,1067.5280,43.0730,0.5984,0.0038,1.0010,0.0010,260.8286,43.6141,821.0721,87.2676,1015.6572,116.5284,0.7856,0.0429,0.0000,0.0000,0.0000
42,Kyoto_Small,eval_stress_heavy,PIBT,3,0.2519,0.0084,1.0000,0.0000,1153.9698,101.9437,0.4503,0.0019,1.0005,0.0004,268.3452,50.0765,837.2028,106.3976,1072.6984,54.0756,0.8136,0.1342,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_slack,MAPPO,3,0.2979,0.0097,0.9148,0.0446,927.3279,200.3510,0.3816,0.0456,1.0002,0.0001,237.1950,37.0865,717.8986,174.5764,1148.9585,88.6353,0.9187,0.0602,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_normal,MAPPO,3,0.4559,0.0463,0.9590,0.0092,774.4409,26.0741,0.3815,0.0608,1.0002,0.0001,225.2733,30.6773,563.5831,62.0782,1126.9132,209.0353,0.9663,0.0477,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_light,MAPPO,3,0.4771,0.0707,0.9681,0.0154,791.9517,101.6794,0.2098,0.0871,1.0002,0.0001,271.5424,34.9699,518.6468,86.7828,1209.1322,126.7312,0.8952,0.0553,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_heavy,MAPPO,3,0.4841,0.0833,0.9636,0.0178,724.3496,35.1668,0.2317,0.0822,1.0003,0.0002,219.4737,29.7995,485.8864,54.3007,1012.3676,86.9461,0.9244,0.0567,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_slack,FaithfulMAPPER,3,0.4414,0.0243,0.8336,0.0272,839.9807,49.8614,0.6656,0.0189,1.0001,0.0001,297.9618,10.9791,479.2455,43.6514,1260.6968,100.8425,0.8456,0.0531,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_normal,FaithfulMAPPER,3,0.4636,0.0592,0.8282,0.0309,730.7729,47.5746,0.4407,0.0315,1.0001,0.0000,266.3139,40.7409,462.4068,37.7385,1203.2831,123.2584,0.9118,0.0587,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_light,FaithfulMAPPER,3,0.4896,0.0863,0.8972,0.0331,791.9909,48.3866,0.4273,0.0712,1.0001,0.0001,294.4405,7.7468,496.4643,41.2872,1241.9285,45.2710,0.8450,0.0521,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_heavy,FaithfulMAPPER,3,0.4678,0.0846,0.8934,0.0216,721.1751,87.4968,0.3648,0.0354,1.0001,0.0000,253.5052,47.9061,480.0086,34.3289,1171.7000,175.8254,0.9261,0.0535,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_slack,Hybrid,3,0.3852,0.0435,0.7685,0.0063,807.5423,16.3884,0.6897,0.0534,1.0005,0.0005,299.7599,29.6697,506.7255,45.5682,1389.3212,226.9624,0.9143,0.0607,0.1014,0.0000,0.0000
42,LosAngeles_Small,eval_normal,Hybrid,3,0.4229,0.0418,0.7638,0.0673,777.7222,71.3513,0.5661,0.0434,1.0001,0.0001,284.1953,23.0061,491.5571,56.3119,1267.1949,88.6619,0.8898,0.0823,0.0685,0.0000,0.0000
42,LosAngeles_Small,eval_stress_light,Hybrid,3,0.4291,0.0407,0.8057,0.0301,787.6755,109.3837,0.4021,0.0427,1.0006,0.0005,281.3810,50.1217,492.1202,73.4317,1316.4178,87.0312,0.9320,0.0809,0.0875,0.0000,0.0000
42,LosAngeles_Small,eval_stress_heavy,Hybrid,3,0.3938,0.0578,0.8192,0.0210,774.1003,125.0857,0.3744,0.0524,1.0005,0.0006,282.6688,53.8863,501.9278,61.8725,1271.7511,150.8814,0.9116,0.0622,0.0974,0.0000,0.0000
42,LosAngeles_Small,eval_slack,TamAlwaysAccept,3,0.3822,0.0284,0.6687,0.0215,806.1909,41.1661,0.7619,0.0188,1.0006,0.0006,324.9216,22.7907,487.6143,50.6942,1479.7257,128.1005,0.9102,0.0346,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_normal,TamAlwaysAccept,3,0.3639,0.0392,0.6947,0.0575,830.0840,120.3597,0.6338,0.0197,1.0002,0.0002,301.6382,26.7299,529.6197,102.7930,1340.0657,107.7757,0.8902,0.0466,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_light,TamAlwaysAccept,3,0.4300,0.0476,0.7662,0.0084,807.9055,99.1492,0.5089,0.0214,1.0000,0.0000,309.5745,19.9597,514.2695,56.1668,1397.2369,82.5296,0.9041,0.0474,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_heavy,TamAlwaysAccept,3,0.4039,0.0408,0.7150,0.0220,777.3766,19.0826,0.3822,0.0283,1.0001,0.0001,295.5894,10.9913,496.2511,4.6120,1358.7030,98.7622,0.9182,0.0369,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_slack,CongestionAware,3,0.5343,0.0115,1.0000,0.0000,785.8423,47.9111,0.7578,0.0227,1.0002,0.0000,253.5773,17.5318,527.3345,75.3130,1116.0997,109.0301,0.8853,0.1089,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_normal,CongestionAware,3,0.5074,0.0703,1.0000,0.0000,777.1528,59.7042,0.6569,0.0434,1.0003,0.0001,227.6420,12.3794,551.8864,61.5191,1063.6254,153.2167,0.9261,0.0959,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_light,CongestionAware,3,0.4512,0.0575,1.0000,0.0000,845.5715,49.2693,0.5745,0.0129,1.0002,0.0001,209.3962,8.8424,617.9876,58.1577,1025.9097,29.1304,0.9593,0.0293,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_heavy,CongestionAware,3,0.3339,0.0511,1.0000,0.0000,812.0247,173.6868,0.4320,0.0059,1.0005,0.0002,215.7505,43.8121,534.5752,82.3302,988.5202,170.5753,0.9265,0.0835,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_slack,TrafficFlow,3,0.5200,0.0617,1.0000,0.0000,808.3159,92.8028,0.7760,0.0401,1.0002,0.0001,231.4855,45.7057,617.9727,51.1270,1080.2970,57.0898,0.9215,0.1110,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_normal,TrafficFlow,3,0.4644,0.0284,1.0000,0.0000,840.5266,125.1703,0.6730,0.0044,1.0007,0.0007,197.9468,26.0552,629.5010,57.2128,1030.1011,136.4606,0.9668,0.0469,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_light,TrafficFlow,3,0.4034,0.0256,1.0000,0.0000,740.2997,99.3070,0.5557,0.0255,1.0004,0.0002,223.2760,18.8681,516.5262,98.3992,1039.6810,89.1552,0.9285,0.0661,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_heavy,TrafficFlow,3,0.3061,0.0086,1.0000,0.0000,811.6799,123.3781,0.4214,0.0129,1.0002,0.0001,181.6537,12.1102,622.5192,136.5395,965.6191,123.5440,0.9546,0.0642,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_slack,TokenPassing,3,0.5524,0.0145,1.0000,0.0000,780.6506,108.7878,0.7715,0.0321,1.0002,0.0001,226.1658,43.3932,588.8909,47.7901,1092.9319,106.2888,0.9418,0.0760,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_normal,TokenPassing,3,0.4766,0.0850,1.0000,0.0000,733.3130,23.2825,0.6725,0.0338,1.0002,0.0001,233.6119,45.0220,482.3591,38.0077,960.7817,107.6965,0.8379,0.0799,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_light,TokenPassing,3,0.4384,0.0785,1.0000,0.0000,865.6420,65.4417,0.5753,0.0112,1.0004,0.0002,256.0617,36.9875,651.1878,60.7124,1077.8931,120.1127,0.8532,0.1304,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_heavy,TokenPassing,3,0.3104,0.0175,1.0000,0.0000,788.6446,36.3208,0.4364,0.0032,1.0003,0.0001,189.3893,15.4974,641.6165,12.6997,981.1811,164.4316,0.9207,0.0881,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_slack,PIBT,3,0.3422,0.0378,1.0000,0.0000,1184.4137,28.6459,0.8725,0.0084,1.0004,0.0003,260.3579,43.8735,949.1791,96.2458,1151.2965,150.0621,0.8927,0.0793,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_normal,PIBT,3,0.3154,0.0220,1.0000,0.0000,1098.7596,90.4463,0.7331,0.0132,1.0003,0.0001,258.0048,22.9035,844.4338,103.0083,1085.9156,103.0195,0.8448,0.0784,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_light,PIBT,3,0.2755,0.0400,1.0000,0.0000,1171.4064,62.6361,0.5968,0.0043,1.0002,0.0001,270.6083,31.7836,869.7695,87.1305,1136.7644,64.4935,0.8553,0.1319,0.0000,0.0000,0.0000
42,LosAngeles_Small,eval_stress_heavy,PIBT,3,0.2415,0.0314,1.0000,0.0000,1095.3843,119.5746,0.4453,0.0030,1.0002,0.0001,222.3697,46.5917,845.4800,159.8951,980.3133,141.3425,0.8935,0.0583,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_slack,MAPPO,3,0.1009,0.0805,0.5162,0.2450,1765.4546,79.0178,0.1346,0.0566,1.0000,0.0000,575.3472,173.9899,1405.3256,286.3708,2762.6355,503.5576,0.9326,0.0540,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_normal,MAPPO,3,0.1121,0.0345,0.6844,0.0258,1439.0250,120.8708,0.2347,0.0553,1.0000,0.0000,565.3750,48.2127,1146.6333,117.5437,3187.2190,355.8782,0.9686,0.0444,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_light,MAPPO,3,0.1649,0.0241,0.6647,0.1296,1706.6508,221.8085,0.3309,0.0523,1.0000,0.0000,622.4389,49.7411,1390.4590,117.2791,3536.3779,111.1623,1.0000,0.0000,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_heavy,MAPPO,3,0.2655,0.0274,0.7584,0.0274,1382.9395,126.4862,0.2084,0.0502,1.0000,0.0000,552.2111,48.7618,1039.5601,79.4664,2644.9534,184.6053,0.9516,0.0342,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_slack,FaithfulMAPPER,3,0.2280,0.0272,0.4386,0.0570,1824.1982,65.2329,0.4850,0.0689,1.0000,0.0000,823.5151,5.3882,1137.5297,59.7347,3709.5947,28.5134,0.9009,0.0022,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_normal,FaithfulMAPPER,3,0.2879,0.0824,0.6113,0.0388,1449.5844,299.2267,0.4362,0.0570,1.0000,0.0000,630.7964,107.7447,1157.3939,159.1293,2971.0754,624.8449,0.9358,0.0498,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_light,FaithfulMAPPER,3,0.3431,0.0255,0.6047,0.0968,1420.5226,15.0798,0.3810,0.0722,1.0000,0.0000,691.8235,24.5323,929.1403,45.7333,3291.3936,89.9712,0.9524,0.0359,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_heavy,FaithfulMAPPER,3,0.2860,0.0238,0.5961,0.0194,1461.6841,190.3704,0.2296,0.0417,1.0000,0.0000,696.5334,111.4849,1032.4526,42.7523,3328.4675,589.4298,0.9520,0.0360,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_slack,Hybrid,3,0.2665,0.0195,0.5108,0.0227,1620.2821,135.1579,0.4502,0.1077,1.0000,0.0000,760.7106,45.2524,1070.8563,162.7294,3389.7239,239.7728,0.8906,0.0105,-0.0898,0.0000,0.0000
42,Tokyo_Large,generalize_normal,Hybrid,3,0.2956,0.0275,0.5662,0.0255,1406.5547,200.4889,0.4157,0.0235,1.0000,0.0000,689.9395,57.7069,893.3648,176.8296,3142.2668,338.1932,0.9092,0.0214,-0.0508,0.0000,0.0000
42,Tokyo_Large,generalize_stress_light,Hybrid,3,0.3183,0.0546,0.5380,0.0678,1662.3085,62.2241,0.3858,0.0389,1.0000,0.0000,758.9899,8.3124,978.9738,28.8114,3515.8926,64.5397,0.9265,0.0171,-0.1997,0.0000,0.0000
42,Tokyo_Large,generalize_stress_heavy,Hybrid,3,0.3350,0.0384,0.5497,0.0521,1615.6998,136.3346,0.2456,0.0328,1.0000,0.0000,745.1634,58.1876,973.7744,100.1653,3448.4382,275.5107,0.9250,0.0566,-0.1059,0.0000,0.0000
42,Tokyo_Large,generalize_slack,TamAlwaysAccept,3,0.3380,0.0320,0.4922,0.0194,1529.0319,60.6502,0.4781,0.0889,1.0000,0.0000,724.7742,9.3970,943.4272,81.4449,3244.2070,14.8194,0.8954,0.0153,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_normal,TamAlwaysAccept,3,0.2754,0.0526,0.5123,0.0562,1560.8115,301.0426,0.4124,0.0526,1.0000,0.0000,778.6647,177.0692,998.2852,120.4105,3540.9609,748.0656,0.9137,0.0191,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_light,TamAlwaysAccept,3,0.3574,0.0293,0.5415,0.0295,1484.5453,40.6082,0.3599,0.0238,1.0000,0.0000,678.6362,41.0302,987.0403,129.5249,3208.8254,265.8376,0.9444,0.0217,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_heavy,TamAlwaysAccept,3,0.3207,0.0050,0.5400,0.0422,1470.6246,112.6833,0.2438,0.0320,1.0000,0.0000,691.0016,82.5307,988.2903,57.6411,3182.4805,386.3616,0.9219,0.0554,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_slack,CongestionAware,3,0.4690,0.0385,1.0000,0.0000,1359.5641,89.0660,0.5982,0.0128,1.0000,0.0000,548.7745,20.9418,915.9851,39.4346,2640.6680,248.9645,0.9303,0.0508,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_normal,CongestionAware,3,0.3700,0.0883,1.0000,0.0000,1455.4164,53.6687,0.5081,0.0277,1.0001,0.0001,517.5190,50.6910,1138.9142,143.1963,2520.6248,188.3577,0.9595,0.0287,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_light,CongestionAware,3,0.3880,0.0503,1.0000,0.0000,1610.5929,156.4657,0.4814,0.0376,1.0000,0.0000,539.1404,132.8728,1090.5490,25.3271,2526.9646,361.2060,0.9275,0.0728,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_heavy,CongestionAware,3,0.2881,0.0234,1.0000,0.0000,1601.8574,69.7913,0.3947,0.0316,1.0000,0.0000,505.4102,29.0654,1274.6301,52.5517,2381.5212,301.1599,0.9133,0.0709,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_slack,TrafficFlow,3,0.4765,0.0729,1.0000,0.0000,1412.3125,153.0327,0.6162,0.0335,1.0000,0.0000,530.4138,54.1553,950.1765,82.1893,2587.8872,349.0292,0.9587,0.0331,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_normal,TrafficFlow,3,0.4351,0.0500,1.0000,0.0000,1398.6450,98.7616,0.5253,0.0538,1.0001,0.0001,524.9262,32.8476,960.7849,58.2959,2566.5452,204.7688,0.9422,0.0818,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_light,TrafficFlow,3,0.3781,0.0427,1.0000,0.0000,1573.0503,138.4130,0.4835,0.0104,1.0000,0.0000,419.8235,63.9478,1170.1193,66.4648,2206.0408,459.1037,0.9042,0.1355,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_heavy,TrafficFlow,3,0.2469,0.0694,1.0000,0.0000,1806.9647,151.6654,0.3922,0.0274,1.0000,0.0000,514.1882,116.4112,1329.8298,80.1929,2903.6692,723.0714,1.0000,0.0000,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_slack,TokenPassing,3,0.4511,0.0348,1.0000,0.0000,1431.3795,72.7160,0.5828,0.0382,1.0000,0.0000,556.2395,14.6417,985.5225,14.7847,2579.3491,275.1507,0.9276,0.0972,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_normal,TokenPassing,3,0.3882,0.0246,1.0000,0.0000,1312.6849,68.9683,0.4776,0.0320,1.0001,0.0001,454.6417,34.1337,948.7726,93.2487,2311.6919,217.8128,0.9336,0.0938,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_light,TokenPassing,3,0.3406,0.0250,1.0000,0.0000,1535.8696,202.1882,0.4693,0.0315,1.0000,0.0000,451.9118,54.0931,1186.6367,79.6025,2273.3359,313.3607,0.9713,0.0265,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_heavy,TokenPassing,3,0.2644,0.0595,1.0000,0.0000,1787.6381,61.8146,0.3651,0.0119,1.0000,0.0000,487.0440,15.7912,1285.8794,48.9955,2663.0100,496.4124,0.9516,0.0684,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_slack,PIBT,3,0.1218,0.0330,1.0000,0.0000,2190.7871,372.7280,0.8227,0.0178,1.0000,0.0000,748.0278,104.0718,1673.7465,310.0027,3150.5706,827.9838,0.8261,0.1189,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_normal,PIBT,3,0.1308,0.0465,1.0000,0.0000,2281.2776,50.9514,0.6918,0.0099,1.0000,0.0000,475.9722,25.0716,2009.4111,138.9304,2232.0615,61.2946,0.9279,0.0511,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_light,PIBT,3,0.0794,0.0173,1.0000,0.0000,2259.5334,59.6265,0.5860,0.0085,1.0000,0.0000,446.9778,115.6831,2066.9316,163.2827,2290.1035,873.1093,0.9439,0.0450,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize_stress_heavy,PIBT,3,0.1144,0.0505,1.0000,0.0000,1751.2111,3.3467,0.4321,0.0110,1.0000,0.0000,518.6435,131.5064,1370.4371,237.8192,2287.9287,566.9301,0.8834,0.0050,0.0000,0.0000,0.0000
42,NewYork,generalize_slack,MAPPO,3,0.1414,0.0644,0.6475,0.0195,1867.2500,168.2455,0.2885,0.0804,1.0003,0.0005,714.2056,19.1865,1158.7001,159.4197,4141.4873,477.5182,1.0000,0.0000,0.0000,0.0000,0.0000
42,NewYork,generalize_normal,MAPPO,3,0.2566,0.0920,0.8372,0.0376,1679.0253,274.0202,0.3465,0.0472,1.0001,0.0001,536.5555,93.3134,1153.5010,208.2029,3000.5625,368.5795,0.9504,0.0701,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_light,MAPPO,3,0.2549,0.0669,0.7009,0.0984,1416.1864,91.1874,0.2721,0.0491,1.0000,0.0000,581.3355,37.5462,1032.1019,69.0606,2896.9062,138.7419,0.9712,0.0204,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_heavy,MAPPO,3,0.2288,0.0281,0.7932,0.0501,1586.4541,179.8953,0.2725,0.0908,1.0000,0.0000,603.2541,29.2712,1095.8273,101.6931,3031.0110,311.8517,0.9645,0.0252,0.0000,0.0000,0.0000
42,NewYork,generalize_slack,FaithfulMAPPER,3,0.2389,0.0263,0.5230,0.0586,1958.5560,114.6347,0.6048,0.0701,1.0000,0.0000,906.9077,17.8615,1282.3455,164.9639,4245.8374,100.0859,0.9371,0.0388,0.0000,0.0000,0.0000
42,NewYork,generalize_normal,FaithfulMAPPER,3,0.2722,0.0352,0.6055,0.0459,1700.1324,196.1785,0.4442,0.0540,1.0001,0.0001,785.2584,87.5357,1024.0271,88.5686,3543.7751,333.3305,0.9048,0.0261,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_light,FaithfulMAPPER,3,0.3120,0.0339,0.6285,0.0420,1532.9459,115.9527,0.3795,0.0578,1.0000,0.0000,674.2116,84.7831,1020.1789,14.0861,2978.6433,220.8132,0.8901,0.0545,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_heavy,FaithfulMAPPER,3,0.3797,0.0368,0.6310,0.0605,1464.2682,21.0911,0.2864,0.0216,1.0000,0.0000,652.8721,52.4004,1010.0010,66.1372,3104.7903,107.1799,0.9336,0.0752,0.0000,0.0000,0.0000
42,NewYork,generalize_slack,Hybrid,3,0.3132,0.0447,0.5462,0.0663,1811.0221,105.9118,0.6230,0.0267,1.0000,0.0000,844.1722,90.2280,1071.8071,46.3662,3860.7024,344.2714,0.9166,0.0221,-0.2733,0.0000,0.0000
42,NewYork,generalize_normal,Hybrid,3,0.3051,0.0361,0.5245,0.0356,1616.5746,220.8814,0.4888,0.0610,1.0001,0.0001,792.6328,124.8041,1056.0424,136.5368,3629.0017,582.2700,0.9156,0.0138,-0.1043,0.0000,0.0000
42,NewYork,generalize_stress_light,Hybrid,3,0.2965,0.0750,0.5379,0.0340,1555.6984,178.7108,0.3385,0.0818,1.0000,0.0000,695.2913,56.6392,963.9634,211.2059,3129.4121,244.1615,0.9004,0.0033,0.0493,0.0000,0.0000
42,NewYork,generalize_stress_heavy,Hybrid,3,0.2409,0.0430,0.5435,0.0784,1724.8101,131.8930,0.3426,0.0370,1.0000,0.0001,791.1351,68.6655,1165.4434,145.8498,3652.7283,311.5051,0.9239,0.0241,0.0231,0.0000,0.0000
42,NewYork,generalize_slack,TamAlwaysAccept,3,0.3299,0.0211,0.5004,0.0611,1671.9667,52.6789,0.6025,0.0293,1.0000,0.0000,812.5797,46.4729,1023.3277,17.9026,3661.0488,202.2402,0.9013,0.0130,0.0000,0.0000,0.0000
42,NewYork,generalize_normal,TamAlwaysAccept,3,0.2991,0.0133,0.5149,0.0289,1499.5114,58.9458,0.4963,0.0150,1.0001,0.0001,742.4329,42.4078,1068.4642,25.2006,3478.7021,302.4180,0.9360,0.0375,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_light,TamAlwaysAccept,3,0.3282,0.0360,0.5264,0.0397,1503.3179,147.3194,0.3891,0.0104,1.0000,0.0000,696.5681,63.6270,957.9142,92.2525,3095.3440,269.9929,0.8891,0.0047,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_heavy,TamAlwaysAccept,3,0.2802,0.0367,0.5032,0.0373,1617.4327,141.4178,0.2996,0.0279,1.0000,0.0000,760.6404,38.2653,1056.4375,74.1753,3446.6941,151.7594,0.9068,0.0233,0.0000,0.0000,0.0000
42,NewYork,generalize_slack,CongestionAware,3,0.4255,0.0433,1.0000,0.0000,1490.1074,21.0921,0.6069,0.1061,1.0000,0.0000,591.4330,9.5829,1006.1942,58.4019,2852.5579,101.6396,0.9643,0.0188,0.0000,0.0000,0.0000
42,NewYork,generalize_normal,CongestionAware,3,0.4248,0.0395,1.0000,0.0000,1548.4025,187.9673,0.5846,0.0166,1.0001,0.0001,514.9195,79.0812,1121.6991,59.1028,2479.1511,359.3672,0.9542,0.0612,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_light,CongestionAware,3,0.3548,0.0180,1.0000,0.0000,1451.5225,132.4090,0.4746,0.0493,1.0000,0.0000,407.0458,75.0093,1159.6122,119.0460,2310.1990,327.1707,0.9675,0.0460,0.0000,0.0000,0.0000
42,NewYork,generalize_stress_heavy,CongestionAware,3,0.1953,0.0344,1.0000,0.0000,2013.4008,46.1163,0.3683,0.0271,1.0000,0.0000,447.2697,47.2233,1385.7609,33.3273,2350.8142,161.1260,0.9975,0.0035,0.0000,0.0000,0.0000
42,NewYork,generalize_slack,TrafficFlow,3,0.5500,0.0721,1.0000,0.0000,1348.5796,124.7358,0.6625,0.0743,1.0000,0.0000,535.3389,85.2552,977.9512,99.9604,2594.4045,391.8084,0.9714,0.0291,0.0000,0.0000,0.0000
42,NewYork,generalize_normal,TrafficFlow,3,0.3577,0.0687,1.0000,0.0000,1497.7950,152.3406,0.5591,0.0230,1.0001,0.0001,488.0963,109.0403,1104.2430,70.6750,2813.1311,372.8104,0.9913,0.0123,0.0000,0.0000,0.0000
